Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,4,3.0,1.0,0.0,2020-05-09
Chihuahua,Chihuahua,1,0.0,1.0,0.0,2020-05-09
Chihuahua,Juárez,3,2.0,1.0,0.0,2020-05-09
Ciudad de México,Iztacalco,2,2.0,0.0,0.0,2020-05-09
Guanajuato,Acámbaro,1,1.0,0.0,0.0,2020-05-09
Guanajuato,Celaya,4,4.0,0.0,0.0,2020-05-09
Guanajuato,León,4,2.0,2.0,0.0,2020-05-09
Guanajuato,Pénjamo,1,1.0,0.0,0.0,2020-05-09
Guanajuato,Salamanca,4,3.0,1.0,0.0,2020-05-09
Guanajuato,"Valle de 
Santiago",1,1.0,0.0,0.0,2020-05-09
Guerrero,"Acapulco de 
Juárez",1,1.0,0.0,0.0,2020-05-09
Guerrero,"Iguala de la 
Independencia",1,1.0,0.0,0.0,2020-05-09
Jalisco,Ameca,1,1.0,0.0,0.0,2020-05-09
Jalisco,México (1)  Nezahualcóyotl,1,1.0,0.0,0.0,2020-05-09
Jalisco,"San Pedro 
Tlaquepaque",2,2.0,0.0,0.0,2020-05-09
Jalisco,"Tlajomulco de 
Zúñiga",1,1.0,0.0,0.0,2020-05-09
Jalisco,Zapopan,1,0.0,0.0,1.0,2020-05-09
Michoacán,Cotija,2,1.0,1.0,0.0,2020-05-09
Michoacán,Zamora,1,1.0,0.0,0.0,2020-05-09
Morelos,Tetecala,2,1.0,1.0,0.0,2020-05-09
Nayarit,Tepic,1,1.0,0.0,0.0,2020-05-09
Nuevo León,"Cadereyta 
Jiménez",1,1.0,0.0,0.0,2020-05-09
Puebla,Amozoc,1,1.0,0.0,0.0,2020-05-09
Puebla,Xicotepec,1,0.0,0.0,1.0,2020-05-09
Puebla,Zacatlán,1,1.0,0.0,0.0,2020-05-09
Querétaro,Querétaro,1,1.0,0.0,0.0,2020-05-09
Quintana Roo,Benito Juárez,1,1.0,0.0,0.0,2020-05-09
Sinaloa,Cosalá,2,1.0,1.0,0.0,2020-05-09
Sinaloa,Culiacán,2,2.0,0.0,0.0,2020-05-09
Veracruz,Cosoleacaque,1,1.0,0.0,0.0,2020-05-09
Veracruz,"Martínez de la 
Torre",1,1.0,0.0,0.0,2020-05-09
Zacatecas,"General Pánfilo 
Natera",1,1.0,0.0,0.0,2020-05-09
