Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Aguascalientes,Aguascalientes,1,1.0,0.0,0.0,2019-07-24
Baja California,Ensenada,1,1.0,0.0,0.0,2019-07-24
Baja California,Tijuana,2,2.0,0.0,0.0,2019-07-24
Chihuahua,Chihuahua,1,1.0,0.0,0.0,2019-07-24
Chihuahua,Cuauhtémoc,1,1.0,0.0,0.0,2019-07-24
Chihuahua,"Guadalupe y 
Calvo",1,1.0,0.0,0.0,2019-07-24
Chihuahua,Juárez,1,0.0,1.0,0.0,2019-07-24
Ciudad de México,Tlalpan,1,0.0,1.0,0.0,2019-07-24
Ciudad de México,Álvaro Obregón,2,2.0,0.0,0.0,2019-07-24
Coahuila,Torreón,1,1.0,0.0,0.0,2019-07-24
Colima,Tecomán,1,0.0,0.0,1.0,2019-07-24
Guanajuato,Celaya,1,0.0,0.0,1.0,2019-07-24
Guanajuato,Irapuato,1,1.0,0.0,0.0,2019-07-24
Guanajuato,León,2,2.0,0.0,0.0,2019-07-24
Guanajuato,Pénjamo,1,1.0,0.0,0.0,2019-07-24
Guanajuato,"Silao de la 
Víctoria",1,1.0,0.0,0.0,2019-07-24
Guerrero,"Acapulco de 
Juárez",1,1.0,0.0,0.0,2019-07-24
Guerrero,"Chilpancingo de 
los Bravo",2,1.0,1.0,0.0,2019-07-24
Guerrero,Cocula,1,1.0,0.0,0.0,2019-07-24
Guerrero,Eduardo Neri,1,0.0,0.0,1.0,2019-07-24
Guerrero,"Taxco de 
Alarcón",2,2.0,0.0,0.0,2019-07-24
Jalisco,Guadalajara,1,1.0,0.0,0.0,2019-07-24
Jalisco,"San Pedro 
Tlaquepaque",2,1.0,1.0,0.0,2019-07-24
Jalisco,Tonalá,1,1.0,0.0,0.0,2019-07-24
Estado de México,Aculco,1,0.0,1.0,0.0,2019-07-24
Estado de México,"Tlalnepantla de 
Baz",1,1.0,0.0,0.0,2019-07-24
Nuevo León,"Ciénega de 
Flores",1,1.0,0.0,0.0,2019-07-24
Nuevo León,Guadalupe,1,0.0,1.0,0.0,2019-07-24
Nuevo León,"San Nicolás de 
los Garza",2,1.0,1.0,0.0,2019-07-24
Oaxaca,"Acatlán de Pérez 
Figueroa",4,4.0,0.0,0.0,2019-07-24
Oaxaca,"Heroica Ciudad 
de Huajuapan 
de León",1,1.0,0.0,0.0,2019-07-24
Oaxaca,"Matías Romero 
Avendaño",1,1.0,0.0,0.0,2019-07-24
Puebla,"Chalchicomula 
de Sesma",1,0.0,1.0,0.0,2019-07-24
Puebla,Huejotzingo,12,0.0,0.0,12.0,2019-07-24
Puebla,Puebla,2,0.0,2.0,0.0,2019-07-24
Puebla,Quecholac,2,1.0,1.0,0.0,2019-07-24
Querétaro,Colón,1,1.0,0.0,0.0,2019-07-24
Sinaloa,Ahome,2,0.0,0.0,2.0,2019-07-24
Sinaloa,Culiacán,2,1.0,1.0,0.0,2019-07-24
Sonora,Caborca,1,1.0,0.0,0.0,2019-07-24
Sonora,Hermosillo,2,2.0,0.0,0.0,2019-07-24
Tabasco,Centro,1,1.0,0.0,0.0,2019-07-24
Tabasco,Cárdenas,1,1.0,0.0,0.0,2019-07-24
Veracruz,Acayucan,1,1.0,0.0,0.0,2019-07-24
Veracruz,Agua Dulce,1,1.0,0.0,0.0,2019-07-24
Veracruz,Amatitlán,1,0.0,0.0,1.0,2019-07-24
Veracruz,Coatzacoalcos,1,0.0,0.0,1.0,2019-07-24
Veracruz,Córdoba,1,0.0,0.0,1.0,2019-07-24
Veracruz,Fortín,1,0.0,0.0,1.0,2019-07-24
