Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,3.0,3.0,0.0,0.0,2020-12-01
Chiapas,Tuxtla Chico,1.0,1.0,0.0,0.0,2020-12-01
Chiapas,Yajalón,1.0,1.0,0.0,0.0,2020-12-01
Chihuahua,Juárez,1.0,1.0,0.0,0.0,2020-12-01
Colima,Comala,1.0,1.0,0.0,0.0,2020-12-01
Durango,Mezquital,1.0,1.0,0.0,0.0,2020-12-01
Durango,Tamazula,1.0,0.0,1.0,0.0,2020-12-01
Guanajuato,"Apaseo el 
Grande",1.0,1.0,0.0,0.0,2020-12-01
Guanajuato,Celaya,5.0,4.0,0.0,1.0,2020-12-01
Guanajuato,Irapuato,1.0,1.0,0.0,0.0,2020-12-01
Guanajuato,León,7.0,7.0,0.0,0.0,2020-12-01
Guanajuato,Salamanca,1.0,1.0,0.0,0.0,2020-12-01
Guerrero,"Acapulco de 
Juárez",1.0,1.0,0.0,0.0,2020-12-01
Guerrero,"Atoyac de 
Álvarez",1.0,1.0,0.0,0.0,2020-12-01
Guerrero,"Iguala de la 
Independencia",3.0,3.0,0.0,0.0,2020-12-01
Jalisco,Chapala,1.0,1.0,0.0,0.0,2020-12-01
Jalisco,"Ojuelos de 
Jalisco",1.0,1.0,0.0,0.0,2020-12-01
Jalisco,"San Pedro 
Tlaquepaque",3.0,3.0,0.0,0.0,2020-12-01
Jalisco,"Tlajomulco de 
Zúñiga",1.0,1.0,0.0,0.0,2020-12-01
Jalisco,Tonalá,1.0,1.0,0.0,0.0,2020-12-01
Michoacán,Madero,1.0,1.0,0.0,0.0,2020-12-01
Michoacán,Zamora,2.0,2.0,0.0,0.0,2020-12-01
Michoacán,Zinapécuaro,1.0,1.0,0.0,0.0,2020-12-01
Morelos,Xochitepec,1.0,0.0,0.0,1.0,2020-12-01
Estado de México,Chalco,1.0,1.0,0.0,0.0,2020-12-01
Estado de México,"Ecatepec de 
Morelos",2.0,1.0,1.0,0.0,2020-12-01
Estado de México,"Nicolás 
Romero",1.0,1.0,0.0,0.0,2020-12-01
Nuevo León,Gral. Escobedo,1.0,1.0,0.0,0.0,2020-12-01
Oaxaca,"Oaxaca de 
Juárez",2.0,2.0,0.0,0.0,2020-12-01
Oaxaca,"San Agustín 
Etla",1.0,0.0,1.0,0.0,2020-12-01
Puebla,"Izúcar de 
Matamoros",1.0,1.0,0.0,0.0,2020-12-01
Puebla,Tehuacán,2.0,2.0,0.0,0.0,2020-12-01
Querétaro,El Marqués,1.0,1.0,0.0,0.0,2020-12-01
Quintana Roo,Benito Juárez,1.0,1.0,0.0,0.0,2020-12-01
Quintana Roo,Tulum,1.0,1.0,0.0,0.0,2020-12-01
San Luis Potosí,Ciudad Valles,1.0,1.0,0.0,0.0,2020-12-01
Sinaloa,Culiacán,1.0,1.0,0.0,0.0,2020-12-01
Sonora,Cajeme,3.0,3.0,0.0,0.0,2020-12-01
Sonora,Hermosillo,2.0,0.0,0.0,2.0,2020-12-01
Tlaxcala,"Zitlaltépec de 
Trinidad 
Sánchez 
Santos",1.0,0.0,0.0,1.0,2020-12-01
Veracruz,"Martínez de la 
Torre",1.0,1.0,0.0,0.0,2020-12-01
Veracruz,Nogales,1.0,0.0,0.0,1.0,2020-12-01
Veracruz,Río Blanco,1.0,0.0,0.0,1.0,2020-12-01
Veracruz,Veracruz,1.0,1.0,0.0,0.0,2020-12-01
Yucatán,Mérida,2.0,2.0,0.0,0.0,2020-12-01
Zacatecas,Villa de Cos,2.0,2.0,0.0,0.0,2020-12-01
